ADM,CLOT,DOM,EDUC,ELEC,EXP,FDAW,FDHO,FOOT,FURN,GASO,HEAL,HHTENURE,HOUS,ID,LIFE,LOCT,MAPP,PERS,READ,REFAGE,REFEDUC,REFMS,REFRACE,REFSEX,REGION,SAPP,SIZE,SIZEAF,SIZEAM,SIZEIN,SIZEJF,SIZEJM,TELE,TEXT,TOB,TOYS,TRIP,URBAN
44,55,0,200,124,7011.5,216,1516.667,0,0,208,248,1,1593,2532975,0,0,0,193.3333,0,52,17,3,1,2,4,0,1,1,0,0,0,0,120,0,0,20,420,1
20,20,0,0,100,4188.467,0,780,0,0,150,248,1,1293.333,2637452,0,0,0,50,0,48,15,1,1,1,2,0,4,1,1,0,0,2,220,0,0,0,0,1
78.6667,80,0,0,190,5005.917,296,736.6667,0,0,270,248,4,1900,2567574,0,0,0,100,20.6667,46,15,1,1,1,1,0,3,1,1,0,0,1,185,0,0,20,0,1
50,210,900,0,1125,14368.25,750,2925,150,0,1170,247,2,450,2587963,0,0,0,0,0,56,15,1,1,2,3,0,3,2,1,0,0,0,825,0,0,0,0,1
130,720,105,0,275,4794.667,260,433.3333,0,0,300,246.6667,2,833.3333,2598913,18,0,0,13.3333,60,60,12,3,1,1,3,0,1,0,1,0,0,0,248,0,0,150,0,1
42,60,0,0,42,3263.917,216.6667,346.6667,0,0,120,246.6667,4,850,2569444,0,540,0,183.3333,10.6667,25,13,1,1,2,1,0,2,1,1,0,0,0,176,0,0,28,0,1
38.6667,191,0,5263,449,18254.03,346.6667,1516.667,70,0,718,246,1,984.6667,2562834,165,0,783,32,21.3333,44,15,1,1,2,2,0,5,2,2,0,0,1,122,54,0,0,0,1
0,0,0,450,750,15606.24,4335,1404,0,0,1350,245,2,500,2549104,0,0,0,200,0,60,16,1,1,1,3,0,2,1,1,0,0,0,255,0,156,0,0,1
0,0,0,0,78,3299.167,130,455,0,0,320,245,1,680.4167,2602723,0,0,0,15,59,29,14,1,1,1,4,0,3,1,1,1,0,0,133,0,0,160,0,1
499,355,240,0,288,13448.8,1430,1144,0,0,0,245,4,5775,2584623,0,0,0,100,0,26,17,5,1,1,1,0,1,0,1,0,0,0,186,0,0,0,0,1
0,100,0,0,87,2063.783,433.3333,108.3333,0,0,150,244.9,2,247.9167,2638302,0,0,0,33.3333,0,66,12,1,1,1,2,0,2,1,1,0,0,0,70,0,0,0,0,1
0,0,0,0,128,1638.8,0,260,0,0,100,244.8,4,650,2611663,0,0,0,0,0,66,13,1,1,2,3,0,2,1,1,0,0,0,70,0,0,0,0,1
161.3333,779,200,0,192,13055.33,693.3333,1906.667,4,0,80,244.6667,1,1854.333,2597093,0,0,0,90.6667,68.6667,44,12,1,1,2,2,509,3,1,1,0,0,1,50,0,0,624,0,1
140,309,3,0,450,25780.25,1300,3575,124,0,900,244,1,13073,2620172,30,0,0,0,0,35,13,3,3,2,4,0,5,1,0,0,1,3,843,0,0,0,0,1
0,0,0,0,135,1687.983,0,325,0,0,60,243.9,1,123.6667,2536035,0,0,0,26,0,70,10,3,1,2,2,0,1,1,0,0,0,0,57,0,0,196,0,1
0,360,2600,0,340,9468.333,520,1213.333,60,0,1350,243.3333,1,629.8333,2525775,76,0,0,120,33.3333,35,12,1,6,1,3,0,4,1,1,1,1,0,230,0,303.3333,0,0,1
0,0,0,0,168,1751.667,0,86.6667,0,0,80,242.3333,4,745,2646522,0,0,0,30,0,71,12,1,2,2,1,0,2,1,1,0,0,0,120,0,60.6667,0,0,1
0,0,0,0,91,3394.5,108.3333,346.6667,0,0,90,242,4,1907.667,2578514,0,0,0,66.6667,16.6667,38,17,5,1,2,2,0,1,1,0,0,0,0,59,0,0,0,0,1
58.6667,795,0,0,302,9603.934,1420,1083.333,143,0,1200,242,1,1467.333,2562744,69,0,0,150,0,42,13,1,1,2,1,29,3,1,1,0,1,0,102,0,0,180,0,1
0,32,0,0,126,3004.333,0,433.3333,0,0,20,242,4,830,2591263,0,0,0,6.6667,23.3333,78,12,2,1,2,2,0,1,1,0,0,0,0,210,0,364,0,0,1
393.3333,261,0,0,505,9926.267,940,1300,0,0,870,241.6667,2,359.6667,2524085,0,0,0,113.3333,0,47,15,1,1,2,4,0,4,2,1,0,0,1,736,0,0,76,0,1
0,7,0,0,20,1862.567,173.3333,390,27,0,50,241.2333,2,140.6667,2637082,0,0,0,53.3333,7,81,13,2,1,2,1,100,2,1,1,0,0,0,36.6667,103,30.3333,0,0,1
0,180,150,4000,228,26393,260,910,280,0,1200,241,1,7030,2622312,0,0,0,100,0,53,16,1,4,2,4,0,3,2,1,0,0,0,720,880,0,60,0,1
66.6667,366,0,1035,359,13187,346.6667,130,352,751,355,240.6667,4,2750,2633483,0,0,0,100,7.3333,30,15,5,2,2,3,514,1,1,0,0,0,0,268,35,0,150,207,1
52.6667,273,0,0,141,6641.667,476.6667,693.3333,0,0,338,240,1,1311,2596665,0,0,0,0,0,32,12,3,1,1,4,96,1,0,1,0,0,0,172,370,0,0,0,1
0,0,0,0,0,2007.133,130,151.6667,0,0,200,240,4,0,2611325,0,0,0,0,0,23,14,5,1,1,1,0,1,0,1,0,0,0,35,0,86.6667,0,0,1
188,339,6,0,251,9946.4,1300,390,70,0,390,240,1,3316,2620442,0,0,0,0,90,34,15,5,4,2,3,0,1,1,0,0,0,0,135,10,0,100,0,1
53.3333,0,0,0,110,5321.333,260,450.6667,140,0,700,240,2,679,2625102,88,0,0,46.6667,119,23,14,1,1,2,2,0,2,1,1,0,0,0,360,0,86.6667,200,0,1
0,0,0,0,364,6511.5,520,1083.333,0,0,800,240,1,924.3333,2528125,0,0,0,120,0,54,12,1,1,1,3,0,2,1,1,0,0,0,100,0,0,100,0,1
0,222,200,110,225,10587.33,260,1256.667,134,48,440,240,4,5658.667,2600753,0,0,0,46.6667,26.6667,38,13,4,4,2,4,26,6,1,0,1,3,1,116,0,0,279,0,1
0,0,0,0,101,5664.75,650,520,200,0,540,240,4,1800,2586953,0,0,0,20,0,25,14,5,1,1,2,0,1,0,1,0,0,0,165,0,0,120,0,1
0,0,0,0,600,3092.75,130,559,0,0,120,240,4,900,2518475,0,0,0,0,0,57,15,3,2,2,2,0,2,2,0,0,0,0,87,0,0,0,0,1
60,102,0,0,280,4015.8,43.3333,466.6667,0,0,163.3333,240,4,1000,2632352,0,20,0,20,0,45,15,5,1,2,4,0,1,1,0,0,0,0,158,0,0,0,0,1
0,100,60,0,150,10848,325,585,18,180,300,240,1,2390,2550944,0,0,560,0,0,35,14,3,1,2,3,0,1,1,0,0,0,0,315,0,0,0,0,1
53,189,0,0,327,7267.25,1300,905,0,0,0,240,4,2250,2553494,0,540,0,0,0,56,13,5,2,1,1,0,1,0,1,0,0,0,129,0,0,0,0,1
79.6667,550,0,0,120,4915.833,260,390,0,0,25,240,4,1200,2536345,16,0,0,40,0,30,13,3,1,1,3,0,1,0,1,0,0,0,0,260,0,40,0,1
1200,643,360,0,219,22799.25,1950,3250,0,0,720,240,1,1614,2517485,0,0,511,92,270,46,16,1,1,2,2,0,2,1,1,0,0,0,438,0,0,1500,0,1
8.3333,75,0,0,70,4177.667,216.6667,390,150,0,250,240,4,940,2642092,0,0,0,33.3333,0,27,13,1,1,2,3,0,2,1,1,0,0,0,85,0,0,107,0,1
110,342,3300,0,445,16576.94,525,1560,249,0,600,240,1,3680,2615662,0,0,0,320,0,42,15,1,1,1,2,100,4,1,1,1,1,0,0,100,0,300,0,1
0,218,0,0,170,8340.601,0,1950,0,0,0,240,4,4000,2585223,0,0,0,0,0,41,15,1,4,1,1,0,5,1,1,0,1,2,315,0,0,0,0,1
13.3333,0,0,0,83,2864.55,43.3333,346.6667,0,0,190,240,1,648.3333,2639322,6,0,0,58.3333,0,31,16,1,1,2,2,0,2,1,1,0,0,0,140,60,30.3333,0,0,1
584,2216.667,0,0,0,13541.5,533.3333,1040,200,0,200,240,4,2232,2631052,21,80,0,200,46.6667,31,15,5,1,2,4,0,2,1,1,0,0,0,84,0,0,0,0,1
0,252,0,40,39,5945.5,105,650,0,0,25,240,4,1584,2584463,0,0,0,5,0,39,16,5,1,2,3,35,2,2,0,0,0,0,278,0,0,60,234,1
130,253,0,0,216,7223.75,195,546,171,300,0,240,4,1935,2622952,40,800,0,30,8,31,16,1,4,1,3,50,3,1,1,1,0,0,285,5,0,100,0,1
265,283,255,0,447,26544.25,1300,2340,0,0,690,240,1,11311,2513265,0,0,0,100,0,30,13,1,1,2,4,0,3,1,2,0,0,0,330,88,0,360,0,1
0,432,0,120,520,12681.5,1170,1989,112,0,870,240,4,3600,2554954,0,0,0,100,0,39,11,4,1,2,4,0,6,3,1,0,1,1,857,0,0,300,0,1
0,245,75,0,450,11587.75,995,1625,0,0,655,240,4,809,2614692,0,0,37,996,0,32,11,5,2,1,3,39,1,0,1,0,0,0,0,39,3900,0,190,1
21.3333,0,0,0,100,2355.333,173.3333,344,0,0,300,239.9,2,166.8333,2637122,0,0,0,40,17.6667,68,12,1,1,1,3,0,2,1,1,0,0,0,200,0,0,0,0,1
0,50.6667,0,0,649,4296.467,216.6667,281.6667,0,0,200,239.8,2,500,2639672,0,0,0,40,8.6667,81,16,1,1,2,1,0,2,1,1,0,0,0,71,0,0,75,0,1
0,40,0,0,327,5734,0,780,0,0,160,239.8,1,2210.333,2590363,0,0,0,13.3333,20,75,15,3,1,2,4,0,3,2,1,0,0,0,80,0,0,64,0,1
40,16.6667,0,0,83,1897.8,0,303.3333,32,0,120,239.8,1,285.3333,2628402,0,0,0,0,6.6667,66,10,2,2,2,3,0,1,1,0,0,0,0,157,0,26,0,0,1
0,0,0,0,210,3169.8,0,780,0,0,160,239.8,4,1600,2628272,0,0,0,0,0,64,14,3,2,2,3,0,1,1,0,0,0,0,80,0,0,0,0,1
227.3333,12,11,0,206,5179.667,1281.333,598.3333,0,0,715,239,2,314.3333,2563364,0,0,0,28.6667,3.3333,56,15,1,1,2,3,0,2,1,1,0,0,0,496,0,0,10,177,1
97.3333,300,66,0,190,9327.667,583.3333,886.6667,0,0,660,239,1,2311.333,2593543,0,0,0,130,10,49,16,3,1,2,1,0,2,2,0,0,0,0,240,0,0,550,0,1
0,0,0,0,35,1329.8,0,225.3333,0,0,40,238.8,4,400,2543275,0,0,0,0,0,62,12,1,1,1,3,0,3,2,1,0,0,0,5,0,34.6667,0,0,2
0,489,360,0,266,9018.833,260,1083.333,0,0,800,238.6667,4,2700,2598883,0,0,0,80,0,30,12,1,1,1,3,0,5,1,1,0,1,2,322,0,0,100,0,1
0,0,0,0,440,7394.733,0,866.6667,0,0,400,238.3333,1,933,2633932,675,0,2173,0,0,56,11,1,2,1,3,0,3,2,1,0,0,0,380,0,86.6667,0,0,1
174,19,0,0,100,8205.667,458.3333,693.3333,0,0,433,238,4,1808,2562074,15,0,0,0,5.3333,31,17,5,1,2,3,22,2,2,0,0,0,0,320,0,0,350,123,1
0,32,0,0,54,3937,0,693.3333,0,0,60,238,4,2100,2596983,0,0,0,0,20,65,15,1,1,2,4,0,2,1,1,0,0,0,100,0,43.3333,4,0,1
0,0,0,0,109,4540.233,86.6667,390,0,0,200,237.9,1,321.6667,2541135,116,0,0,0,0,56,13,2,1,2,1,0,2,1,1,0,0,0,239,0,0,0,0,1
0,0,0,0,265,3582.467,130,606.6667,0,0,324,237.8,1,624,2635202,108,0,0,0,20,54,12,1,1,2,1,0,2,1,1,0,0,0,93,0,0,0,0,1
0,0,684,0,459,9061.25,377,1560,0,0,647.25,237,4,1785,2584433,0,0,0,0,19,44,14,1,1,1,1,0,3,1,1,0,1,0,333,0,208,290,0,1
126.6667,195,0,0,90,6824.95,260,866.6667,105,150,450,236.9,4,1050,2541975,0,0,0,66.6667,35,39,13,3,2,2,4,49,5,2,1,0,2,0,280,225,104,0,0,1
40,110,0,0,120,6496.333,433.3333,693.3333,30,0,240,236.6667,4,2778,2597233,0,40,0,13.3333,0,65,17,5,1,1,4,0,2,0,2,0,0,0,170,0,0,80,0,1
0,20,0,0,25,1699.067,43.3333,260,0,0,80,236.5667,4,850,2638022,0,0,0,0,0,61,13,1,4,1,2,0,2,1,1,0,0,0,56.6667,0,0,0,0,1
2.6667,0,0,0,55,2153.917,86.6667,260,0,0,200,236,2,266.6667,2544995,0,0,0,38.3333,8.3333,23,14,5,1,2,1,0,2,2,0,0,0,0,126,0,0,50,0,1
0,0,0,0,310,6596.167,0,693.3333,0,0,400,236,1,1852.333,2531965,444,0,0,0,0,49,12,4,1,1,3,0,1,0,1,0,0,0,140,0,0,300,0,1
0,36.6667,0,0,200,2135.383,0,346.6667,0,0,100,235.9,1,327.5,2537135,0,0,0,33.3333,6.6667,54,12,1,2,1,3,0,2,1,1,0,0,0,94,0,0,0,0,1
7,41.3333,0,0,98,2232.567,0,160.3333,0,0,100,235.9,1,288,2605283,0,0,0,0,0,67,13,1,2,1,1,32,2,1,1,0,0,0,14,0,0,0,0,1
0,0,0,0,438,33657.75,910,1755,0,0,1245,235,1,23727,2545884,20,0,0,100,0,65,15,1,1,1,2,0,4,2,2,0,0,0,135,0,715,190,0,1
0,100,0,0,480,21460.5,650,1175,0,5350,350,235,1,3938,2553364,0,0,0,100,180,58,14,1,1,2,2,0,2,1,1,0,0,0,135,250,0,0,0,1
0,0,0,0,667,2333.867,43.3333,216.6667,0,0,513.3333,235,2,79.6667,2527295,0,0,0,0,0,48,13,3,2,2,3,0,1,1,0,0,0,0,120,0,0,0,0,1
8.3333,0,0,0,140,4398.717,99.6667,325,0,0,150,234.9,2,216.6667,2642682,30,0,0,20,12,56,15,1,1,2,1,0,2,1,1,0,0,0,146,0,346.6667,220,0,1
552.6667,408,0,0,0,4393.583,65,823.3333,65,0,150,234.3333,4,1400,2639862,14,0,0,104.3333,0,36,12,5,1,1,2,0,1,0,1,0,0,0,75,0,0,0,0,1
0,0,0,0,184,5689.833,173.3333,1126.667,0,0,720,234,2,200,2559984,0,0,0,20,10,36,12,1,1,1,2,0,3,1,1,0,0,1,160,0,0,854,0,1
0,300,0,0,1357,16616.5,455,3510,0,0,1440,234,1,3351.25,2517885,288,0,0,65,0,43,12,1,2,1,3,0,7,2,1,0,3,1,504,0,0,0,0,2
0,0,0,0,250,19601.75,1300,975,0,0,900,234,1,1639,2579803,0,864,0,195,0,61,12,1,1,1,4,0,3,1,2,0,0,0,645,0,0,120,0,1
0,0,1585,0,180,8631,325,975,35,70,600,234,4,2061,2513895,0,0,0,0,0,36,13,3,1,2,2,0,2,1,0,0,1,0,100,0,390,0,0,1
62,0,135,0,50,5445.397,433.3333,1451.667,0,0,100,233.6667,1,1136.917,2639165,0,0,0,0,0,34,15,1,1,1,4,0,2,1,1,0,0,0,170,0,0,30,0,1
8.6667,117.6667,0,0,226,4508.767,0,563.3333,0,0,140,233.3333,4,1490,2527445,0,0,0,30,0,39,13,5,2,1,1,0,3,1,1,0,1,0,344,0,0,0,0,1
200,0,0,0,0,6424.934,606.6667,1300,0,0,1100,233.3333,4,1200,2523915,0,0,0,0,0,31,13,1,1,2,4,0,4,1,1,0,2,0,270,0,0,0,0,2
0,25.6667,11,0,0,2558.333,65,346.6667,0,0,100,233.3333,4,941.6667,2571324,0,0,0,0,26.6667,28,15,5,1,1,4,0,1,0,1,0,0,0,110,0,4.3333,0,0,1
0,0,0,0,83,1714.6,86.6667,290.3333,0,0,200,233.3333,2,116.6667,2643602,0,0,0,0,0,52,12,1,1,1,3,0,2,1,1,0,0,0,129,0,173.3333,0,0,1
13.3333,152,0,0,33,3397.133,260,390,0,0,363.3333,233.1333,1,941,2572294,45,0,0,30,0,21,13,1,1,2,3,0,4,2,2,0,0,0,185,0,0,300,0,1
0,1406.667,1031,10000,272,35662.67,796,1390,0,0,900,232.3333,1,5303.167,2629662,539,340,0,160,0,49,16,1,1,2,3,100,2,1,1,0,0,0,390.6667,0,0,0,0,1
398,1490,195,2220,47,8018.047,216.6667,292,143,0,90,232.2333,2,75,2646732,0,23.3333,0,22,116.3333,72,17,3,1,2,3,0,1,1,0,0,0,0,130,0,0,880,0,1
49,82,14,0,197,4768.75,390,1040,0,0,330,232,2,463,2546164,0,0,0,24,65,40,13,5,1,1,1,32,1,0,1,0,0,0,150,28,0,0,0,1
0,0,0,0,317,2863.233,433.3333,195,0,0,100,231.9,2,158.3333,2609853,0,0,0,0,83.3333,74,17,2,1,1,2,0,1,0,1,0,0,0,62,0,251.3333,32,0,1
55.3333,34,0,0,88,3807.233,108.3333,563.3333,0,0,401,231.9,2,336.75,2610973,0,0,0,0,16.6667,73,12,1,1,1,2,0,2,1,1,0,0,0,41,0,0,500,0,2
0,0,0,0,391,2461.8,0,216.6667,0,0,0,231.8,2,351.3333,2598283,0,0,0,0,0,87,12,2,1,2,2,0,1,1,0,0,0,0,90,0,0,0,0,1
295,240,0,0,100,13750.96,780,1343.333,0,0,1200,231,2,1405,2666225,141,0,0,0,0,45,12,1,1,1,4,0,3,1,2,0,0,0,340,0,0,0,391,1
0,0,0,0,301,2334.467,271.3333,488.6667,0,0,0,230.8,2,0,2635262,0,0,0,26.6667,0,81,12,2,1,2,1,0,1,1,0,0,0,0,64,0,0,0,0,1
0,18,0,0,183,4414.633,186.6667,446.6667,0,0,701.6667,230.6667,1,673.3333,2640882,0,0,0,18.3333,0,62,12,1,1,1,3,0,3,2,1,0,0,0,140,0,0,0,0,1
13.3333,80,0,0,0,2370.083,0,216.6667,0,0,0,230.3333,4,1165,2575414,0,120,0,0,3.3333,41,13,5,6,2,1,0,1,1,0,0,0,0,65,0,0,0,0,1
134.6667,154.6667,20,0,230,9853.8,256.6667,614,100,0,195,230,4,2368,2532805,15,0,0,400,16.6667,30,15,5,1,2,4,0,1,1,0,0,0,0,36,70,0,0,0,1
16,118,0,0,72,6442.333,238.3333,277.3333,0,215,370,230,1,1124.667,2630182,243,0,0,0,21.3333,56,15,3,1,2,2,13,1,1,0,0,0,0,140,0,0,0,0,1
860,1012.667,3300,0,145,21043.63,1616.667,563.3333,214,0,604,230,1,8248.333,2577274,90,0,0,33.3333,11.6667,40,17,1,1,1,1,0,5,1,1,0,2,1,200,0,0,300,0,1
13.3333,360,0,0,150,3161.55,346.6667,888.3333,0,0,150,229.8,2,33.3333,2538475,0,0,0,6.6667,31.3333,37,13,3,1,2,3,0,4,2,2,0,0,0,245,22,130,0,0,1
0,0,0,0,45,1098.967,130,164.6667,0,0,200,229.8,2,75,2640972,0,0,0,33.3333,0,77,13,1,1,2,4,0,2,1,1,0,0,0,40,0,0,0,0,1
0,0,400,0,220,3276.75,120,433.3333,0,0,0,229.5667,1,480.5833,2539675,0,0,0,6,0,53,12,1,1,2,2,335,6,2,2,0,1,1,157,0,0,0,0,1
17.6667,0,0,0,50,2660.083,50,381.3333,0,0,50,229.3333,4,750,2608463,0,0,0,0,0,45,11,5,2,2,2,0,2,2,0,0,0,0,83,0,130,0,0,1
0,0,0,0,375,3600.167,0,346.6667,0,0,500,229,2,266.6667,2603693,0,0,0,6.6667,.3333,50,12,1,1,1,4,33,3,1,2,0,0,0,207,126,138.6667,0,0,1
0,0,0,0,340,4312.667,0,303.3333,0,0,80,228,2,1270,2567174,0,0,0,0,0,47,12,5,1,2,2,0,1,1,0,0,0,0,174,0,0,1200,0,1
0,0,0,0,390,10571.94,0,975,0,0,1260,228,1,1844,2584313,0,0,0,0,0,47,12,1,1,2,,628,2,1,1,0,0,0,870,0,390,0,0,1
0,75,0,0,230,3004,130,433.3333,0,0,300,227.3333,1,333.3333,2597923,32,0,0,0,0,53,12,3,1,2,2,0,1,1,0,0,0,0,140,0,346.6667,60,0,1
70,248,0,0,173,8045.5,173.3333,1040,42,0,500,227,1,1474,2529135,0,70,0,100,28.6667,35,15,1,1,2,3,100,3,1,1,1,0,0,392,35,0,258,0,1
66.6667,53.3333,0,0,200,7454.35,173.3333,975,0,0,450,226.9,1,816.6667,2645744,0,0,0,66.6667,57.3333,53,16,1,1,2,3,80,2,1,1,0,0,0,127,0,0,1200,0,1
13.3333,30,0,0,187,5119.25,130,1300,0,0,160,226.6667,1,1516,2610103,0,0,0,20,10,55,16,1,1,1,3,0,3,1,2,0,0,0,51,0,65,0,0,1
3.3333,0,0,0,72,1890.717,0,520,0,0,125,226.6667,4,500,2578054,0,0,0,0,0,57,13,3,1,1,2,0,2,1,1,0,0,0,105,0,0,101,0,1
68,300,0,0,145,6486.967,0,476.6667,0,0,550,226,1,1103.667,2566744,0,0,0,0,0,34,15,5,2,1,3,0,1,0,1,0,0,0,214,0,0,0,0,1
6,14,0,0,60,3937.667,34.6667,346.6667,0,0,200,226,4,1330,2566464,0,0,0,0,40.6667,41,15,5,2,2,3,0,1,1,0,0,0,0,150,0,0,0,0,1
21.3333,30,160,0,521,5185.383,346.6667,650,0,0,480,225,1,1172,2569324,0,0,0,13.3333,20,33,15,1,4,2,4,0,4,1,1,1,1,0,94,0,0,45,0,1
130,206,43,6080,268,36367.44,1225,2275,24,0,2439,225,1,15147,2614212,0,0,54,0,0,55,12,1,1,1,4,0,3,1,2,0,0,0,545,0,0,200,0,1
217.3333,99,0,0,113,5906.583,216.6667,520,0,400,240,225,1,1261,2575464,100,0,0,33.3333,24.6667,30,16,1,1,2,1,0,3,1,1,0,1,0,192,74,0,0,0,1
0,0,0,0,225,1823.967,86.6667,520,0,0,200,225,1,91.0833,2569194,0,0,0,0,0,50,15,5,2,2,3,0,3,2,0,0,1,0,100,0,0,0,0,1
852,0,75,0,129,4098.467,195,541.6667,0,0,100,224.8,1,568.6667,2644502,40,0,0,180,6,67,12,1,2,2,4,0,3,1,1,0,1,0,221,0,0,0,0,1
87,0,254,0,248,4234.333,216.6667,433.3333,0,0,240,224,1,1349,2600593,0,0,0,50,33.3333,64,16,2,1,2,3,0,1,1,0,0,0,0,60,0,0,50,0,1
8.6667,0,0,0,65,1447.567,108.3333,195,0,0,120,223.9,2,133.3333,2610773,0,0,0,12.3333,0,71,13,3,1,2,2,0,1,1,0,0,0,0,60,0,0,0,0,1
0,2.6667,0,0,60,2535.8,0,303.3333,0,0,200,223.8,4,1378,2563404,0,0,0,0,0,64,10,3,1,2,4,0,1,1,0,0,0,0,60,0,0,0,0,1
40,0,0,0,140,2299.083,160,130,0,0,220,223.3333,4,645,2639502,0,0,0,50,0,45,13,1,1,2,1,0,1,1,0,0,0,0,70,0,86.6667,92,0,1
0,10,0,0,150,5924.917,520,736.6667,0,220,500,222.6667,1,2128,2608643,0,0,160,40,0,33,15,5,1,1,4,0,2,0,2,0,0,0,170,0,0,0,0,1
33.3333,428,0,0,500,8413.667,693.3333,1040,0,0,600,222,1,1226,2601093,0,0,0,0,0,54,16,1,1,2,3,0,3,2,1,0,0,0,600,0,0,0,0,1
0,25,0,0,85,1585.667,130,151.6667,0,0,150,222,2,29.1667,2536445,0,0,0,0,0,25,14,5,2,2,3,0,5,2,2,1,0,0,200,0,0,0,0,1
0,435,5,0,247,4776,0,303.3333,149,0,400,221.8,4,900,2632932,30,0,0,16,0,40,14,1,2,2,3,0,5,3,1,0,0,1,668.3333,22,17.3333,0,0,1
66.6667,297,0,0,73,5750.9,650,1950,265,0,0,221.2333,2,345.3333,2602283,0,0,0,133.3333,0,69,12,2,1,2,1,0,1,1,0,0,0,0,66,0,0,500,0,1
206,0,125,0,84,3086.1,0,1074.667,0,0,32,221,2,500,2564034,0,0,0,30,24,63,15,1,4,2,4,0,2,1,1,0,0,0,84,54,0,0,0,1
215,612.3333,63,1042,477,16961.42,2086.667,576.3333,250,0,300,221,1,2446.5,2645722,399,0,0,60,0,49,16,1,1,1,3,0,4,2,1,0,1,0,189,0,0,543,0,1
31.6667,30,0,0,88,3715.75,296.6667,325,0,0,250,220,1,474,2607923,0,70,0,8.3333,0,35,15,1,3,1,3,0,6,1,2,1,0,2,0,0,0,90,0,1
0,0,0,0,82,1120.667,0,281.6667,0,0,80,220,1,26.8333,2612273,0,0,0,8.3333,2.6667,52,12,3,1,2,3,0,1,1,0,0,0,0,50,0,182,13,0,2
66.6667,354,0,250,102,5126.833,158.3333,650,0,0,455,220,1,259,2576524,0,0,0,100,20,43,13,1,2,2,1,0,3,1,1,0,0,1,95,0,0,0,0,1
0,107,0,0,800,6462.9,0,946,0,0,800,220,2,1100,2564294,78,0,0,0,0,62,11,1,1,1,3,0,3,2,1,0,0,0,460,0,0,0,0,1
2.6667,6.6667,0,0,22,2197.167,65,151.6667,0,0,80,220,4,450,2537225,0,0,0,6.6667,0,33,16,5,1,2,2,0,1,1,0,0,0,0,120,0,0,0,0,1
44,15,0,0,28,2729.333,86.6667,238.3333,0,0,240,220,4,815,2538965,0,0,0,14,0,55,15,5,1,1,2,0,1,0,1,0,0,0,35,0,0,0,0,1
40,66.6667,33.3333,0,175,8057.833,0,2166.667,0,0,600,220,4,3306.667,2634192,0,0,0,0,12,51,12,4,1,1,1,0,4,0,2,0,0,2,450,0,0,0,0,1
60,1940,0,25,300,19620.46,980,1213.333,0,493,500,220,1,1770.667,2591483,127,0,0,384,0,57,15,1,1,2,1,180,4,1,2,0,0,1,610,0,0,15,0,1
11.6667,162,0,0,110,13827,41,368.3333,0,0,480,220,1,1722.667,2645132,0,0,0,13.3333,0,46,15,1,1,2,2,0,4,1,1,0,1,1,80,0,0,0,0,1
50,0,163,1000,140,4825.983,108.3333,281.6667,0,0,140,219.9,1,1456.75,2604823,0,0,0,6.6667,22,68,13,2,1,2,3,0,1,1,0,0,0,0,118.3333,0,0,30,0,1
0,0,0,0,96,1337.4,43.3333,281.6667,0,0,80,219.9,2,180.8333,2543625,0,0,0,6.6667,0,75,12,2,1,2,3,0,1,1,0,0,0,0,34,0,0,25,0,1
0,85,0,0,62,7456.65,260,3055,0,0,653,219.9,2,738.4167,2637732,0,0,0,0,5,65,12,3,1,1,2,16,1,0,1,0,0,0,46,0,0,55,0,1
0,6.6667,0,0,150,3166.983,151.6667,368.3333,0,0,300,219.9,2,94.4167,2606943,0,0,0,26.6667,49.3333,64,13,1,1,2,3,0,2,1,1,0,0,0,90,0,0,0,0,1
70,15,0,0,285,5909.3,346.6667,433.3333,321,0,800,219.8,4,930,2532145,98,0,58,98.6667,22,72,10,2,2,2,3,128,3,3,0,0,0,0,608,0,0,0,0,1
20,175,240,0,103,3181.367,0,346.6667,175,0,0,219.8,4,950,2557454,0,0,0,0,0,26,12,5,2,2,1,101,2,1,0,0,1,0,0,16,0,0,0,1
0,30,0,0,64,3190.133,104,303.3333,50,0,90,219.8,4,2200,2533245,0,0,0,10,0,69,10,5,1,2,4,0,1,1,0,0,0,0,16,0,0,14,0,1
0,174,0,0,0,2813.4,0,476.6667,0,0,300,219.8,4,970,2624172,0,0,0,13.3333,0,61,12,5,1,1,1,68,1,0,1,0,0,0,88,0,346.6667,0,0,1
0,0,125,0,0,2028.633,0,216.6667,0,0,80,219.8,2,357.8333,2628202,0,0,0,0,29.3333,80,12,2,1,2,4,0,1,1,0,0,0,0,88,0,0,126,0,1
35,263,30,0,52,2173.233,26,351,0,0,44,218.9,2,491.6667,2610003,0,43.3333,0,70.6667,84,82,15,1,1,2,4,0,1,1,0,0,0,0,63,0,0,0,0,1
0,0,300,0,250,1884.733,203.6667,173.3333,0,0,25,218.9,2,28.8333,2638182,0,0,0,0,0,87,14,2,1,1,2,0,1,0,1,0,0,0,120,0,0,0,0,2
0,65,0,0,0,1884.333,43.3333,390,0,0,0,218,4,682.6667,2564334,0,204,0,86.6667,40,81,11,1,4,1,1,0,2,1,1,0,0,0,26.6667,0,0,0,0,1
0,100,0,0,201,4527.667,173.3333,520,0,0,240,218,2,570.3333,2592603,0,0,0,40,0,60,15,3,1,1,3,0,1,0,1,0,0,0,404,0,0,0,0,1
